Clinecenter_Brand,Clinecenter_NS,Brandwatch_Brand,Brandwatch_NS,Type
HUA_clinecenter,1.857,HUA_brandwatch,-0.7559999999999999,HUA
HUA_clinecenter,1.857,HUA_brandwatch,-0.7559999999999999,HUA
HUA_clinecenter,0.467,HUA_brandwatch,-2.786,HUA
HUA_clinecenter,0.467,HUA_brandwatch,-2.786,HUA
HUA_clinecenter,0.467,HUA_brandwatch,-2.786,HUA
HUA_clinecenter,0.467,HUA_brandwatch,-2.786,HUA
HUA_clinecenter,2.2969999999999997,HUA_brandwatch,-3.7,HUA
HUA_clinecenter,2.2969999999999997,HUA_brandwatch,-3.7,HUA
HUA_clinecenter,2.2969999999999997,HUA_brandwatch,-3.7,HUA
HUA_clinecenter,2.2969999999999997,HUA_brandwatch,-3.7,HUA
HUA_clinecenter,3.056,HUA_brandwatch,-2.3369999999999997,HUA
HUA_clinecenter,3.056,HUA_brandwatch,-2.3369999999999997,HUA
HUA_clinecenter,3.056,HUA_brandwatch,-2.3369999999999997,HUA
HUA_clinecenter,3.056,HUA_brandwatch,-2.3369999999999997,HUA
HUA_clinecenter,1.62,HUA_brandwatch,-0.627,HUA
HUA_clinecenter,1.62,HUA_brandwatch,-0.627,HUA
HUA_clinecenter,1.62,HUA_brandwatch,-0.627,HUA
HUA_clinecenter,1.62,HUA_brandwatch,-0.627,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-0.45899999999999996,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-0.45899999999999996,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-0.45899999999999996,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-0.45899999999999996,HUA
HUA_clinecenter,0.345,HUA_brandwatch,0.08800000000000001,HUA
HUA_clinecenter,0.345,HUA_brandwatch,0.08800000000000001,HUA
HUA_clinecenter,0.345,HUA_brandwatch,0.08800000000000001,HUA
HUA_clinecenter,0.345,HUA_brandwatch,0.08800000000000001,HUA
HUA_clinecenter,-1.8630000000000002,HUA_brandwatch,-1.255,HUA
HUA_clinecenter,-1.8630000000000002,HUA_brandwatch,-1.255,HUA
HUA_clinecenter,-1.8630000000000002,HUA_brandwatch,-1.255,HUA
HUA_clinecenter,-1.8630000000000002,HUA_brandwatch,-1.255,HUA
HUA_clinecenter,-0.9520000000000001,HUA_brandwatch,-0.97,HUA
HUA_clinecenter,-0.9520000000000001,HUA_brandwatch,-0.97,HUA
HUA_clinecenter,-0.9520000000000001,HUA_brandwatch,-0.97,HUA
HUA_clinecenter,-0.9520000000000001,HUA_brandwatch,-0.97,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.1540000000000001,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.1540000000000001,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.1540000000000001,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.1540000000000001,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.178,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.178,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.178,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.178,HUA
HUA_clinecenter,-1.094,HUA_brandwatch,-0.73,HUA
HUA_clinecenter,-1.094,HUA_brandwatch,-0.73,HUA
HUA_clinecenter,-1.094,HUA_brandwatch,-0.73,HUA
HUA_clinecenter,-1.094,HUA_brandwatch,-0.73,HUA
HUA_clinecenter,-1.032,HUA_brandwatch,-1.13,HUA
HUA_clinecenter,-1.032,HUA_brandwatch,-1.13,HUA
HUA_clinecenter,-1.032,HUA_brandwatch,-1.13,HUA
HUA_clinecenter,-1.032,HUA_brandwatch,-1.13,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-3.2880000000000003,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-3.2880000000000003,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-3.2880000000000003,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-3.2880000000000003,HUA
HUA_clinecenter,-2.0,HUA_brandwatch,-1.328,HUA
HUA_clinecenter,-2.0,HUA_brandwatch,-1.328,HUA
HUA_clinecenter,-2.0,HUA_brandwatch,-1.328,HUA
HUA_clinecenter,-2.0,HUA_brandwatch,-1.328,HUA
HUA_clinecenter,-2.7060000000000004,HUA_brandwatch,-2.272,HUA
HUA_clinecenter,-2.7060000000000004,HUA_brandwatch,-2.272,HUA
HUA_clinecenter,-2.7060000000000004,HUA_brandwatch,-2.272,HUA
HUA_clinecenter,-2.7060000000000004,HUA_brandwatch,-2.272,HUA
HUA_clinecenter,-2.407,HUA_brandwatch,-1.962,HUA
HUA_clinecenter,-2.407,HUA_brandwatch,-1.962,HUA
HUA_clinecenter,-2.407,HUA_brandwatch,-1.962,HUA
HUA_clinecenter,-2.407,HUA_brandwatch,-1.962,HUA
HUA_clinecenter,-0.25,HUA_brandwatch,-3.016,HUA
HUA_clinecenter,0.217,HUA_brandwatch,1.044,HUA
HUA_clinecenter,-0.943,HUA_brandwatch,-0.638,HUA
HUA_clinecenter,-1.61,HUA_brandwatch,-2.476,HUA
HUA_clinecenter,-2.157,HUA_brandwatch,-1.702,HUA
HUA_clinecenter,-1.234,HUA_brandwatch,-1.383,HUA
HUA_clinecenter,-2.647,HUA_brandwatch,0.253,HUA
HUA_clinecenter,-2.353,HUA_brandwatch,-1.893,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.653,HUA
