Clinecenter_Brand,Clinecenter_NS,Brandwatch_Brand,Brandwatch_NS,Type,Date
TIK_clinecenter,1.142,TIK_brandwatch,0.011,TIK,2020/8/19
TIK_clinecenter,1.142,TIK_brandwatch,0.011,TIK,2020/8/19
TIK_clinecenter,1.142,TIK_brandwatch,0.011,TIK,2020/8/19
TIK_clinecenter,1.561,TIK_brandwatch,0.631,TIK,2020/8/18
TIK_clinecenter,1.561,TIK_brandwatch,0.631,TIK,2020/8/18
TIK_clinecenter,1.561,TIK_brandwatch,0.631,TIK,2020/8/18
TIK_clinecenter,1.561,TIK_brandwatch,0.631,TIK,2020/8/18
TIK_clinecenter,1.791,TIK_brandwatch,-0.623,TIK,2020/8/17
TIK_clinecenter,1.791,TIK_brandwatch,-0.623,TIK,2020/8/17
TIK_clinecenter,1.791,TIK_brandwatch,-0.623,TIK,2020/8/17
TIK_clinecenter,1.791,TIK_brandwatch,-0.623,TIK,2020/8/17
TIK_clinecenter,1.935,TIK_brandwatch,-0.402,TIK,2020/8/16
TIK_clinecenter,1.935,TIK_brandwatch,-0.402,TIK,2020/8/16
TIK_clinecenter,1.935,TIK_brandwatch,-0.402,TIK,2020/8/16
TIK_clinecenter,1.935,TIK_brandwatch,-0.402,TIK,2020/8/16
